EmployeeID,EmployeeName,Gender,Age,Department,JobRole,Salary,Bonus,PerformanceRating,TrainingHours,AttendancePercent,LeaveDays,OvertimeHours,WorkMode,RecruitmentSource,JobSatisfaction,Attrition,AttritionFlag,AgeGroup,SalaryBand,AttendanceStatus,LeaveCategory
EMP0626,Employee_626,Male,57,HR,Specialist,137057,7669,3,39,79.8,0,14,Hybrid,Referral,3,No,0,50+,High (>$120k),Needs Attention,Low (<5 days)
EMP0627,Employee_627,Male,32,Finance,Director,45698,11538,3,90,82.8,24,34,Remote,Website,4,Yes,1,30-39,Low (<$70k),Needs Attention,High (>15 days)
EMP0628,Employee_628,Female,36,Operations,Analyst,106809,10065,4,41,87.2,23,36,Remote,Agency,3,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0629,Employee_629,Male,25,Operations,Manager,133079,10171,3,79,91.6,4,27,Hybrid,Website,5,Yes,1,<30 (Gen Z/Young Millennial),High (>$120k),Good,Low (<5 days)
EMP0630,Employee_630,Male,42,Operations,Specialist,95805,17696,3,97,88.2,26,13,Remote,LinkedIn,2,No,0,40-49,Medium ($70k-$120k),Good,High (>15 days)
EMP0631,Employee_631,Female,34,Finance,Analyst,71349,2962,3,15,99.2,27,3,On-site,Referral,3,No,0,30-39,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0632,Employee_632,Female,43,Operations,Executive,116777,13851,3,36,93.1,1,19,On-site,LinkedIn,3,Yes,1,40-49,Medium ($70k-$120k),Good,Low (<5 days)
EMP0633,Employee_633,Male,40,Sales,Manager,90248,19322,4,91,80.3,0,33,On-site,Referral,4,No,0,40-49,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0634,Employee_634,Female,55,Operations,Analyst,115033,12979,3,97,77.6,6,11,On-site,Referral,3,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0635,Employee_635,Male,35,IT,Manager,147411,19581,4,33,92.2,28,32,Remote,Website,5,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0636,Employee_636,Male,25,Finance,Manager,138239,5296,3,43,79,10,23,On-site,Agency,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,Medium (5-15 days)
EMP0637,Employee_637,Female,48,IT,Director,84041,14745,3,49,94.7,10,19,Hybrid,Agency,5,No,0,40-49,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0638,Employee_638,Male,50,Operations,Manager,71954,5730,4,56,82.8,17,4,On-site,LinkedIn,4,Yes,1,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0639,Employee_639,Male,49,Sales,Director,48002,13921,3,88,83.2,16,37,Hybrid,Website,2,No,0,40-49,Low (<$70k),Needs Attention,High (>15 days)
EMP0640,Employee_640,Male,56,HR,Specialist,109783,126,3,84,75.3,1,29,Hybrid,Agency,4,No,0,50+,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0641,Employee_641,Male,29,Operations,Director,147524,5602,3,95,92.5,6,23,On-site,Referral,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Good,Medium (5-15 days)
EMP0642,Employee_642,Male,37,Sales,Executive,127234,17575,3,33,77.8,6,39,On-site,Referral,4,Yes,1,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0643,Employee_643,Male,57,Finance,Analyst,59738,19023,1,74,94.3,9,6,Remote,Website,5,Yes,1,50+,Low (<$70k),Good,Medium (5-15 days)
EMP0644,Employee_644,Male,51,IT,Specialist,50703,12581,3,27,87.3,21,35,Hybrid,LinkedIn,1,No,0,50+,Low (<$70k),Good,High (>15 days)
EMP0645,Employee_645,Male,39,IT,Specialist,153776,15997,3,53,94.6,20,37,On-site,Website,1,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0646,Employee_646,Female,23,IT,Executive,89422,17750,3,85,89.6,2,15,Remote,LinkedIn,3,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,Low (<5 days)
EMP0647,Employee_647,Female,34,Finance,Director,123106,9211,5,66,77.1,29,14,On-site,Website,2,Yes,1,30-39,High (>$120k),Needs Attention,High (>15 days)
EMP0648,Employee_648,Female,25,Sales,Analyst,101899,14997,3,37,94.1,11,22,On-site,Referral,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0649,Employee_649,Female,47,Finance,Director,52392,6671,4,80,76.7,2,11,On-site,Website,5,No,0,40-49,Low (<$70k),Needs Attention,Low (<5 days)
EMP0650,Employee_650,Male,46,IT,Manager,84724,12271,2,32,87,10,28,Hybrid,Agency,4,No,0,40-49,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0651,Employee_651,Male,51,Operations,Director,72299,8876,3,94,79.3,28,14,On-site,Agency,4,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0652,Employee_652,Female,32,HR,Specialist,55641,2887,4,43,93.8,11,28,Remote,Website,3,No,0,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0653,Employee_653,Female,28,Finance,Analyst,119534,9654,3,20,97.8,24,20,On-site,LinkedIn,4,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,High (>15 days)
EMP0654,Employee_654,Female,52,Finance,Director,46305,4086,3,95,88.9,3,14,On-site,LinkedIn,1,No,0,50+,Low (<$70k),Good,Low (<5 days)
EMP0655,Employee_655,Male,31,Sales,Analyst,138262,18645,3,44,88.2,24,13,Remote,Referral,4,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0656,Employee_656,Male,34,Sales,Analyst,58782,4180,2,51,94.1,15,15,Remote,Referral,1,No,0,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0657,Employee_657,Male,52,Finance,Manager,118257,2841,3,37,75.1,19,14,Hybrid,LinkedIn,1,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0658,Employee_658,Male,28,IT,Manager,145299,6040,3,91,97.9,17,3,Hybrid,Website,2,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Excellent,High (>15 days)
EMP0659,Employee_659,Female,57,HR,Specialist,117963,19944,4,87,79.9,3,26,Hybrid,Referral,3,No,0,50+,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0660,Employee_660,Female,41,Sales,Executive,152086,10304,3,91,99.6,21,22,Hybrid,LinkedIn,5,No,0,40-49,High (>$120k),Excellent,High (>15 days)
EMP0661,Employee_661,Male,25,IT,Analyst,60566,4758,5,33,93.4,5,28,Remote,LinkedIn,1,Yes,1,<30 (Gen Z/Young Millennial),Low (<$70k),Good,Low (<5 days)
EMP0662,Employee_662,Non-Binary,28,Operations,Executive,107766,17010,5,17,94.4,20,8,On-site,Website,3,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0663,Employee_663,Female,22,Sales,Specialist,46511,16234,3,62,91.4,14,6,On-site,Agency,5,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,Medium (5-15 days)
EMP0664,Employee_664,Male,34,IT,Analyst,154816,5014,3,81,86.8,0,3,On-site,LinkedIn,4,No,0,30-39,High (>$120k),Good,Low (<5 days)
EMP0665,Employee_665,Male,43,IT,Analyst,147765,1375,4,13,89.3,2,4,Hybrid,Referral,3,No,0,40-49,High (>$120k),Good,Low (<5 days)
EMP0666,Employee_666,Male,42,HR,Executive,158360,1181,5,14,76.2,4,4,Remote,Website,3,No,0,40-49,High (>$120k),Needs Attention,Low (<5 days)
EMP0667,Employee_667,Male,43,HR,Director,66177,490,3,58,90.6,21,10,Remote,Website,3,No,0,40-49,Low (<$70k),Good,High (>15 days)
EMP0668,Employee_668,Male,49,Operations,Manager,44765,3729,3,39,90.7,29,27,Remote,Website,4,No,0,40-49,Low (<$70k),Good,High (>15 days)
EMP0669,Employee_669,Male,30,IT,Director,60354,5974,3,81,97.3,16,15,On-site,Agency,4,No,0,30-39,Low (<$70k),Excellent,High (>15 days)
EMP0670,Employee_670,Male,47,IT,Executive,63929,19918,3,72,87.6,29,29,Hybrid,Agency,3,No,0,40-49,Low (<$70k),Good,High (>15 days)
EMP0671,Employee_671,Male,30,HR,Manager,68820,19680,3,56,76.9,13,3,Remote,Referral,2,No,0,30-39,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0672,Employee_672,Female,36,Sales,Director,151576,18324,3,35,82.7,8,1,Hybrid,Referral,1,No,0,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0673,Employee_673,Male,31,Sales,Manager,69523,1882,2,66,91.4,29,2,Remote,Website,4,Yes,1,30-39,Low (<$70k),Good,High (>15 days)
EMP0674,Employee_674,Female,45,Finance,Analyst,111088,2987,1,46,81,2,20,Hybrid,Referral,2,No,0,40-49,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0675,Employee_675,Male,29,HR,Director,106163,5585,3,16,82,25,5,Remote,LinkedIn,4,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0676,Employee_676,Non-Binary,45,Finance,Manager,117525,3159,3,49,95.5,12,17,Hybrid,Agency,3,No,0,40-49,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0677,Employee_677,Male,37,HR,Manager,53780,4530,3,48,89.6,2,4,Remote,Website,2,No,0,30-39,Low (<$70k),Good,Low (<5 days)
EMP0678,Employee_678,Male,47,Operations,Manager,46589,17065,3,71,87.7,10,8,Remote,Website,5,No,0,40-49,Low (<$70k),Good,Medium (5-15 days)
EMP0679,Employee_679,Female,48,IT,Director,74812,1073,3,87,83,1,19,Hybrid,LinkedIn,1,No,0,40-49,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0680,Employee_680,Female,58,Operations,Specialist,133664,13743,3,62,93.3,23,27,Hybrid,LinkedIn,1,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0681,Employee_681,Female,25,HR,Director,85939,18771,3,13,82.2,14,25,On-site,LinkedIn,4,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0682,Employee_682,Male,45,IT,Executive,91493,2693,5,91,93.4,12,17,Hybrid,LinkedIn,1,No,0,40-49,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0683,Employee_683,Male,40,Sales,Director,144188,9562,3,34,76.8,18,18,Remote,Website,5,No,0,40-49,High (>$120k),Needs Attention,High (>15 days)
EMP0684,Employee_684,Female,57,Sales,Manager,133326,4340,3,16,96.6,21,2,Remote,Agency,2,Yes,1,50+,High (>$120k),Excellent,High (>15 days)
EMP0685,Employee_685,Female,31,Finance,Analyst,80953,2156,3,37,87.5,15,8,Hybrid,Agency,2,No,0,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0686,Employee_686,Female,46,HR,Director,105785,16184,5,78,86,17,35,On-site,LinkedIn,3,No,0,40-49,Medium ($70k-$120k),Good,High (>15 days)
EMP0687,Employee_687,Female,39,HR,Director,59309,7966,3,76,90.3,6,30,Hybrid,Referral,2,Yes,1,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0688,Employee_688,Male,40,Sales,Manager,94195,2580,3,29,90.6,12,16,Remote,Website,4,No,0,40-49,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0689,Employee_689,Female,57,Operations,Analyst,155662,7257,3,92,78.3,3,22,Remote,Agency,5,No,0,50+,High (>$120k),Needs Attention,Low (<5 days)
EMP0690,Employee_690,Male,31,IT,Analyst,65901,2159,3,20,93.9,8,33,On-site,LinkedIn,3,No,0,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0691,Employee_691,Male,54,Operations,Executive,63576,16172,2,76,81.9,29,4,Hybrid,Referral,4,No,0,50+,Low (<$70k),Needs Attention,High (>15 days)
EMP0692,Employee_692,Male,26,Operations,Director,71508,13900,3,96,97.6,9,14,Remote,Referral,4,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0693,Employee_693,Male,56,Sales,Analyst,114711,11440,2,16,95.4,8,2,Remote,LinkedIn,4,No,0,50+,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0694,Employee_694,Male,55,Sales,Analyst,65464,14678,3,32,83.7,6,18,Remote,Website,1,Yes,1,50+,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0695,Employee_695,Male,54,Sales,Specialist,100281,14436,3,70,95.2,14,27,Hybrid,Agency,4,No,0,50+,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0696,Employee_696,Female,42,Finance,Specialist,56260,12021,3,80,83.9,27,2,Hybrid,Referral,1,No,0,40-49,Low (<$70k),Needs Attention,High (>15 days)
EMP0697,Employee_697,Male,38,Operations,Analyst,75440,6772,4,43,77.5,7,37,On-site,Agency,2,No,0,30-39,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0698,Employee_698,Female,43,HR,Executive,135082,1627,1,28,99,18,3,Remote,Agency,1,Yes,1,40-49,High (>$120k),Excellent,High (>15 days)
EMP0699,Employee_699,Male,58,IT,Analyst,145583,11664,4,67,91.3,10,23,Remote,Referral,4,No,0,50+,High (>$120k),Good,Medium (5-15 days)
EMP0700,Employee_700,Male,36,Finance,Manager,96683,8219,3,18,86.4,4,30,On-site,LinkedIn,5,Yes,1,30-39,Medium ($70k-$120k),Good,Low (<5 days)
EMP0701,Employee_701,Female,56,HR,Director,81430,18369,3,57,84.9,1,10,Remote,Referral,5,No,0,50+,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0702,Employee_702,Male,49,Operations,Executive,41987,9713,2,91,83.1,9,36,On-site,Referral,2,No,0,40-49,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0703,Employee_703,Male,28,Sales,Manager,154778,8488,5,50,99.5,15,0,On-site,Website,4,Yes,1,<30 (Gen Z/Young Millennial),High (>$120k),Excellent,Medium (5-15 days)
EMP0704,Employee_704,Male,53,Operations,Executive,65105,2181,2,57,78.4,22,8,Remote,Agency,1,No,0,50+,Low (<$70k),Needs Attention,High (>15 days)
EMP0705,Employee_705,Male,32,IT,Manager,118484,11594,3,54,82.9,12,16,Hybrid,LinkedIn,5,No,0,30-39,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0706,Employee_706,Non-Binary,31,Finance,Director,158747,18680,3,34,87.1,7,0,Hybrid,Agency,3,No,0,30-39,High (>$120k),Good,Medium (5-15 days)
EMP0707,Employee_707,Male,30,Finance,Director,53026,7164,3,87,86.9,8,2,Hybrid,Referral,4,No,0,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0708,Employee_708,Female,35,IT,Specialist,108309,18981,3,34,86.8,10,25,Hybrid,LinkedIn,4,Yes,1,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0709,Employee_709,Male,34,HR,Manager,85927,901,2,28,79.4,10,30,Remote,LinkedIn,3,No,0,30-39,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0710,Employee_710,Female,46,HR,Specialist,115414,9290,3,48,78.6,22,25,On-site,LinkedIn,5,Yes,1,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0711,Employee_711,Female,23,Finance,Manager,97535,18061,3,88,81.4,25,22,On-site,LinkedIn,3,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0712,Employee_712,Female,56,Finance,Specialist,82946,2881,3,89,97.9,15,29,Remote,Website,2,No,0,50+,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0713,Employee_713,Male,28,Sales,Director,96561,13058,3,36,77.8,9,9,Hybrid,LinkedIn,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0714,Employee_714,Male,42,HR,Executive,50377,5622,3,83,93.9,28,7,On-site,Referral,1,No,0,40-49,Low (<$70k),Good,High (>15 days)
EMP0715,Employee_715,Male,39,IT,Specialist,93592,1378,3,72,93.9,23,24,Remote,Website,5,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0716,Employee_716,Female,24,HR,Manager,47347,17632,3,77,95.2,11,21,Remote,Referral,3,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Excellent,Medium (5-15 days)
EMP0717,Employee_717,Female,32,Sales,Manager,73776,5650,3,28,97.2,24,14,Hybrid,Referral,4,No,0,30-39,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0718,Employee_718,Female,45,Finance,Director,43783,12433,5,37,81.6,5,9,Remote,Agency,4,Yes,1,40-49,Low (<$70k),Needs Attention,Low (<5 days)
EMP0719,Employee_719,Male,40,Finance,Manager,95798,9456,5,94,80.6,27,19,On-site,LinkedIn,4,No,0,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0720,Employee_720,Female,25,Sales,Analyst,44298,7036,4,87,86.6,11,22,On-site,LinkedIn,2,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,Medium (5-15 days)
EMP0721,Employee_721,Female,47,IT,Executive,110204,6487,3,42,81.6,9,0,Remote,Referral,2,No,0,40-49,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0722,Employee_722,Male,59,Finance,Specialist,126207,17442,2,19,93.4,17,1,On-site,LinkedIn,4,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0723,Employee_723,Male,53,Operations,Executive,140356,18432,3,92,90.9,17,18,Remote,Website,5,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0724,Employee_724,Female,57,Finance,Director,95161,4248,3,39,96.9,3,13,On-site,Agency,2,No,0,50+,Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0725,Employee_725,Female,58,Operations,Specialist,100652,18860,3,31,77.1,8,7,Hybrid,LinkedIn,2,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0726,Employee_726,Female,54,Sales,Specialist,74484,4603,4,12,97.9,6,37,On-site,LinkedIn,1,No,0,50+,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0727,Employee_727,Male,57,Sales,Analyst,138614,19937,4,91,82.3,17,11,Hybrid,Website,1,No,0,50+,High (>$120k),Needs Attention,High (>15 days)
EMP0728,Employee_728,Female,24,Finance,Director,152695,12632,4,84,87.3,7,25,Hybrid,Agency,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Good,Medium (5-15 days)
EMP0729,Employee_729,Male,30,HR,Manager,60922,220,3,57,86,10,26,Remote,Website,2,No,0,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0730,Employee_730,Male,29,Operations,Analyst,74028,14226,3,11,94,6,28,Hybrid,Referral,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0731,Employee_731,Male,54,IT,Analyst,151461,4818,3,85,85.5,8,14,On-site,Referral,3,No,0,50+,High (>$120k),Good,Medium (5-15 days)
EMP0732,Employee_732,Female,27,Finance,Executive,60316,7349,2,63,98.6,7,0,On-site,LinkedIn,5,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Excellent,Medium (5-15 days)
EMP0733,Employee_733,Female,25,IT,Executive,116996,5618,3,15,97.6,2,27,Hybrid,Agency,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0734,Employee_734,Female,34,Finance,Executive,56968,9856,1,49,96.8,16,2,Remote,Referral,3,No,0,30-39,Low (<$70k),Excellent,High (>15 days)
EMP0735,Employee_735,Male,23,HR,Analyst,70266,4576,3,11,76.8,1,17,Hybrid,Website,3,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0736,Employee_736,Female,26,HR,Manager,135745,18255,3,82,96.4,14,33,On-site,Referral,1,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Excellent,Medium (5-15 days)
EMP0737,Employee_737,Male,48,HR,Specialist,64000,15207,3,11,94.5,13,31,On-site,Referral,5,No,0,40-49,Low (<$70k),Good,Medium (5-15 days)
EMP0738,Employee_738,Female,53,HR,Executive,54011,1462,4,83,77.6,28,28,Hybrid,Website,5,No,0,50+,Low (<$70k),Needs Attention,High (>15 days)
EMP0739,Employee_739,Male,42,Sales,Manager,42866,15905,3,64,77.7,17,24,Hybrid,LinkedIn,3,No,0,40-49,Low (<$70k),Needs Attention,High (>15 days)
EMP0740,Employee_740,Male,29,Sales,Director,152669,16252,4,81,77.5,15,25,Hybrid,Agency,4,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,Medium (5-15 days)
EMP0741,Employee_741,Male,59,Operations,Executive,45898,8236,3,69,75.3,19,38,On-site,LinkedIn,4,No,0,50+,Low (<$70k),Needs Attention,High (>15 days)
EMP0742,Employee_742,Male,29,IT,Specialist,58395,7813,3,15,88.7,21,7,On-site,Website,1,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,High (>15 days)
EMP0743,Employee_743,Female,24,Finance,Director,79019,2068,3,28,99.3,3,18,On-site,Referral,4,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0744,Employee_744,Male,24,Finance,Director,143243,5753,3,36,86,24,21,Remote,Agency,4,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Good,High (>15 days)
EMP0745,Employee_745,Male,43,Sales,Specialist,44006,7237,5,10,88.5,19,28,On-site,LinkedIn,4,Yes,1,40-49,Low (<$70k),Good,High (>15 days)
EMP0746,Employee_746,Female,27,Finance,Executive,74393,14175,3,42,99.2,5,32,On-site,Website,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0747,Employee_747,Male,23,Sales,Analyst,50956,6191,3,49,81.4,5,37,Remote,Referral,1,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Needs Attention,Low (<5 days)
EMP0748,Employee_748,Female,44,Operations,Specialist,90042,17898,3,41,96.5,25,34,Remote,Referral,3,No,0,40-49,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0749,Employee_749,Female,23,IT,Specialist,136199,18982,4,78,88.7,10,2,Remote,LinkedIn,4,Yes,1,<30 (Gen Z/Young Millennial),High (>$120k),Good,Medium (5-15 days)
EMP0750,Employee_750,Female,59,Operations,Specialist,46078,14622,3,26,89.2,25,18,Remote,Website,2,No,0,50+,Low (<$70k),Good,High (>15 days)
EMP0751,Employee_751,Male,38,HR,Director,69631,1001,4,17,83.6,16,9,Remote,Referral,4,No,0,30-39,Low (<$70k),Needs Attention,High (>15 days)
EMP0752,Employee_752,Female,56,HR,Manager,135676,17417,3,66,89,23,26,Remote,Referral,2,Yes,1,50+,High (>$120k),Good,High (>15 days)
EMP0753,Employee_753,Female,55,HR,Analyst,102901,14877,3,51,76.8,27,14,Hybrid,Agency,1,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0754,Employee_754,Male,44,Operations,Executive,147227,10232,3,18,94.1,2,10,Hybrid,Referral,4,No,0,40-49,High (>$120k),Good,Low (<5 days)
EMP0755,Employee_755,Male,51,Finance,Executive,109497,4476,3,96,82.1,12,25,Hybrid,LinkedIn,2,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0756,Employee_756,Female,29,IT,Manager,134813,16862,3,44,97.2,21,23,Hybrid,Website,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Excellent,High (>15 days)
EMP0757,Employee_757,Female,43,HR,Specialist,157192,515,4,80,84.2,2,12,On-site,Website,5,Yes,1,40-49,High (>$120k),Needs Attention,Low (<5 days)
EMP0758,Employee_758,Female,57,HR,Analyst,81574,12478,3,88,78.6,15,31,Remote,Agency,2,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0759,Employee_759,Female,26,HR,Executive,158494,1191,3,62,92.4,14,36,On-site,Website,4,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Good,Medium (5-15 days)
EMP0760,Employee_760,Female,34,IT,Executive,71417,10860,3,63,79.1,10,3,Remote,LinkedIn,4,No,0,30-39,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0761,Employee_761,Male,50,HR,Specialist,128020,13448,2,93,93.8,17,12,Remote,Referral,1,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0762,Employee_762,Male,52,IT,Manager,123639,6297,3,34,99.2,14,8,On-site,Agency,1,No,0,50+,High (>$120k),Excellent,Medium (5-15 days)
EMP0763,Employee_763,Male,37,HR,Analyst,105006,16655,3,76,94.5,4,33,Hybrid,Website,3,No,0,30-39,Medium ($70k-$120k),Good,Low (<5 days)
EMP0764,Employee_764,Female,51,Operations,Manager,134881,8334,3,71,75.6,15,36,On-site,Agency,1,Yes,1,50+,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0765,Employee_765,Male,37,Operations,Manager,151862,6008,3,64,90,29,6,On-site,Agency,4,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0766,Employee_766,Female,33,IT,Analyst,79454,7987,3,55,92.4,15,0,Remote,Website,3,No,0,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0767,Employee_767,Female,38,Operations,Analyst,41587,3332,3,33,95.6,16,11,Remote,Agency,1,No,0,30-39,Low (<$70k),Excellent,High (>15 days)
EMP0768,Employee_768,Female,37,IT,Executive,148107,787,3,55,76.4,8,20,Remote,Website,2,No,0,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0769,Employee_769,Male,33,Operations,Executive,155584,6222,3,31,87,26,10,Hybrid,LinkedIn,5,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0770,Employee_770,Female,29,Operations,Analyst,94710,9873,2,20,88.4,22,13,On-site,Website,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0771,Employee_771,Male,41,IT,Director,126567,17006,4,57,79.2,2,33,On-site,Referral,1,No,0,40-49,High (>$120k),Needs Attention,Low (<5 days)
EMP0772,Employee_772,Female,24,Finance,Executive,131748,3676,4,17,83.1,19,33,Hybrid,Website,2,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,High (>15 days)
EMP0773,Employee_773,Male,37,Operations,Director,115886,2572,3,48,86,12,24,On-site,Referral,4,No,0,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0774,Employee_774,Male,51,HR,Analyst,58816,6915,2,44,95.8,21,3,On-site,Agency,2,Yes,1,50+,Low (<$70k),Excellent,High (>15 days)
EMP0775,Employee_775,Female,44,Finance,Executive,125824,5033,4,58,98.2,2,25,Remote,Website,1,No,0,40-49,High (>$120k),Excellent,Low (<5 days)
EMP0776,Employee_776,Male,49,IT,Manager,69432,7788,4,55,90.7,27,15,Hybrid,Referral,4,No,0,40-49,Low (<$70k),Good,High (>15 days)
EMP0777,Employee_777,Male,26,Finance,Analyst,149758,15689,4,47,84.9,6,9,Remote,Website,3,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,Medium (5-15 days)
EMP0778,Employee_778,Female,41,Sales,Specialist,88617,11452,2,17,81.4,28,1,Hybrid,Website,1,No,0,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0779,Employee_779,Female,22,Sales,Director,112373,4712,3,63,99.6,5,34,Remote,Website,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0780,Employee_780,Female,51,Operations,Analyst,74217,66,4,46,99.6,8,18,On-site,LinkedIn,3,No,0,50+,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0781,Employee_781,Female,42,Operations,Analyst,60884,15855,3,49,98.1,11,5,Hybrid,Referral,5,No,0,40-49,Low (<$70k),Excellent,Medium (5-15 days)
